,WT_flux,HP_flux,diff,rxn_id,rxn
449,0.0005988381361049198,0.0006129449530694439,1.4106816964524083e-05,AKP1,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c
450,0.0,0.0,0.0,ALATA_D2,ala__D_c + pydx5p_c --> pyam5p_c + pyr_c
451,0.0,0.0,0.0,ALATA_L2,ala__L_c + pydx5p_c --> pyam5p_c + pyr_c
452,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,AMAOTr,8aonn_c + amet_c <=> amob_c + dann_c
453,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,AMMQLT9,2dmmql9_c + amet_c --> ahcys_c + h_c + mql9_c
454,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,AOXSr2,ala__L_c + pimACP_c --> 8aonn_c + ACP_c + co2_c
455,0.00031236846703633684,0.00031972692422918325,7.358457192846413e-06,APRAUR,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c
456,0.012666246117145936,0.033799725753847855,0.021133479636701917,ASP1DC,asp__L_c + h_c --> ala_B_c + co2_c
457,0.0,0.0,0.0,ASPO5,asp__L_c + fum_c --> iasp_c + succ_c
458,0.0,0.0,0.0,ASPO6,asp__L_c + o2_c --> h2o2_c + iasp_c
459,0.0,0.0,0.0,BACCL,atp_c + btn_c + h_c --> btamp_c + ppi_c
460,4.317588945990131e-05,4.41929829500606e-05,1.0170934901592929e-06,BMOCOS,moco_c + mptamp_c --> amp_c + bmoco_c + cu2_c
461,4.317588945990131e-05,4.41929829500606e-05,1.0170934901592929e-06,BMOGDS1,bmoco_c + gtp_c + h_c --> bmoco1gdp_c + ppi_c
462,4.317588945990131e-05,4.41929829500606e-05,1.0170934901592929e-06,BMOGDS2,bmoco1gdp_c + gtp_c + h_c --> bmocogdp_c + ppi_c
463,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,BTS5,2fe2s_c + amet_c + dtbt_c --> 2fe1s_c + btn_c + dad_5_c + h_c + met__L_c
464,0.0,0.0,0.0,BWCOGDS1,bwco_c + gtp_c + h_c --> bwco1gdp_c + ppi_c
465,0.0,0.0,0.0,BWCOGDS2,bwco1gdp_c + gtp_c + h_c --> bwcogdp_c + ppi_c
466,0.0,0.0,0.0,BWCOS,mptamp_c + wco_c --> amp_c + bwco_c + cu2_c
467,0.0,0.0,0.0,CBIAT,atp_c + cbi_c + h_c <=> adocbi_c + pppi_c
468,0.0,0.0,0.0,CBLAT,atp_c + cbl1_c + h_c <=> adocbl_c + pppi_c
469,0.002082680970515054,0.002131742640898399,4.906167038334474e-05,CDPMEK,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c
470,0.0,0.0,0.0,CFL,chor_c + h_c + ins_c + pep_c --> co2_c + fut_c + h2o_c + pi_c + pyr_c
471,0.0001409446937517057,0.00014426492484087626,3.320231089170547e-06,CIGAMS,atp_c + cys__L_c + igam_c --> amp_c + cigam_c + 2.0 h_c + ppi_c
472,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,COCHL,atp_c + cobalt2_c + h2o_c + hgbam_c --> adp_c + co2dam_c + 2.0 h_c + pi_c
473,0.0,0.0,0.0,CPC3MT,amet_c + copre3_c --> ahcys_c + copre4_c
474,0.0,0.0,0.0,CPC6R,copre6_c + h_c + nadph_c --> codhpre6_c + nadp_c
475,0.0,0.0,0.0,CPC8MM,copre8_c <=> cobya_c
476,0.00016549635008264823,0.00016939494400670656,3.8985939240583265e-06,CPMPS,gtp_c + h2o_c --> cpmp_c + ppi_c
477,0.00027346975227332185,0.0002799118732874353,6.442121014113447e-06,CPPPGO2,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c
478,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,CYRDAAT,atp_c + co1dam_c + h_c --> adcobdam_c + pppi_c
479,2.1655301811791374e-05,2.2165435286184842e-05,5.101334743934676e-07,CYRDAR,2.0 co2dam_c + nadh_c --> 2.0 co1dam_c + h_c + nad_c
480,0.0,0.0,0.0,CYRDAS,2.0 atp_c + cobya_c + 2.0 gln__L_c + h2o_c --> 2.0 adp_c + co2dam_c + 2.0 glu__L_c + h_c + ppi_c
481,0.0006247369340726737,0.0006394538484583665,1.4716914385692827e-05,DB4PS,ru5p__D_c --> db4p_c + for_c + h_c
482,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,DBTS,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c
483,0.0005988381361049198,0.0006129449530694439,1.4106816964524083e-05,DHFR,dhf_c + h_c + nadph_c <=> nadp_c + thf_c
484,0.0005988381361049198,0.0006129449530694439,1.4106816964524083e-05,DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c
485,0.0,0.0,0.0,DHFUTALS,dhxfut_c + nad_c --> cdhxfut_c + h_c + nadh_c
486,0.0,0.0,0.0,DHNAI,dh6na_c --> dhna_c
487,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,DHNANT4,dhna_c + h_c + nndp_c --> 2dmmql9_c + co2_c + ppi_c
488,0.0,0.0,0.0,DHNAS,cdhxfut_c --> dh6na_c + glyald_c
489,0.0005988381361049198,0.0006129449530694439,1.4106816964524083e-05,DHNPA2r,dhnpt_c <=> 6hmhpt_c + gcald_c
490,0.0,0.0,0.0,DHNPTE,dhnpt_c <=> dhmpt_c
491,0.00031236846703633684,0.00031972692422918325,7.358457192846413e-06,DHPPDA2,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c
492,0.0,0.0,0.0,DHPS2,4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c
493,0.0003230445645080917,0.00033065451829717725,7.609953789085527e-06,DMATT,dmpp_c + ipdp_c --> grdp_c + ppi_c
494,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,DMBZIDS,fmnh2_c + o2_c --> dalua_c + dmbzid_c + e4p_c
495,0.00032304456450809216,0.00033065451829717725,7.609953789085094e-06,DMPPS,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
496,0.0,0.0,0.0,DNADDP,dnad_c + h2o_c --> amp_c + 2.0 h_c + nicrnt_c
497,0.007089584918848153,0.028091695268835544,0.02100211034998739,DPCOAK,atp_c + dpcoa_c --> adp_c + coa_c + h_c
498,0.007089584918848153,0.028091695268835544,0.02100211034998739,DPR,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c
499,0.002082680970515054,0.002131742640898399,4.906167038334474e-05,DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c
500,0.002244674752341985,0.0022975525067250695,5.287775438308443e-05,DXPS,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c
501,0.0,0.0,0.0,DXYLK,atp_c + dxyl_c --> adp_c + dxyl5p_c + h_c
502,0.0,0.0,0.0,E4PD,e4p_c + h2o_c + nad_c <=> 4per_c + 2.0 h_c + nadh_c
503,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,EGMEACPR,egmeACP_c + h_c + nadph_c --> gmeACP_c + nadp_c
504,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,EPMEACPR,epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c
505,0.0,0.0,0.0,FADRx2,fad_c + h_c + nadph_c --> fadh2_c + nadp_c
506,0.00027346975227332185,0.0002799118732874353,6.442121014113447e-06,FCLT,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
507,0.0,0.0,0.0,FE3Ri,fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c
508,0.0,0.0,0.0,FESR,3fe4s_c + fe2_c --> 4fe4s_c
509,0.0,0.0,0.0,FLVR,h_c + nadph_c + ribflv_c --> nadp_c + rbflvrd_c
510,8.729477806557213e-05,8.935117925628534e-05,2.0564011907132142e-06,FMNAT,atp_c + fmn_c + h_c --> fad_c + ppi_c
511,0.0014687885266187332,0.0015033887460359152,3.460021941718199e-05,FMNRx2,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
512,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,FRTT,frdp_c + ipdp_c --> ggdp_c + ppi_c
513,0.0,0.0,0.0,FUTH,fut_c + h2o_c --> dhxfut_c + hxan_c
514,0.0,0.0,0.0,G1SAT,glu1sa_c <=> 5aop_c
515,0.0,0.0,0.0,GDPDPK,atp_c + gdp_c --> amp_c + h_c + ppgpp_c
516,0.0,0.0,0.0,GDPTPDP,gdptp_c + h2o_c --> gtp_c + ppi_c
517,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,GGTT,ggdp_c + ipdp_c --> pendp_c + ppi_c
518,0.0,0.0,0.0,GLUTRR,glutrna_c + h_c + nadph_c --> glu1sa_c + nadp_c + trnaglu_c
519,0.0,0.0,0.0,GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c
520,0.0003230445645080917,0.00033065451829717725,7.609953789085527e-06,GRTT,grdp_c + ipdp_c --> frdp_c + ppi_c
521,0.0,0.0,0.0,GTHRDH,gthrd_c + h2o_c --> cgly_c + glu__L_c
522,0.0005988381361049198,0.0006129449530694439,1.4106816964524083e-05,GTPCI,gtp_c + h2o_c --> ahdt_c + for_c + h_c
523,0.00031236846703633684,0.00031972692422918325,7.358457192846413e-06,GTPCII2,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c
524,0.0,0.0,0.0,GTPCIII2,gtp_c + 2.0 h2o_c --> 2a5farapp_c + h_c + ppi_c
525,0.0,0.0,0.0,GTPDPDP,gdptp_c + h2o_c --> h_c + pi_c + ppgpp_c
526,0.0,0.0,0.0,GTPDPK,atp_c + gtp_c --> amp_c + gdptp_c + h_c
527,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,HBADAS,2.0 atp_c + 2.0 gln__L_c + h2o_c + hgbyr_c --> 2.0 adp_c + 2.0 glu__L_c + 2.0 h_c + hgbam_c + ppi_c
528,8.039067717689893e-05,8.228443861294435e-05,1.8937614360454178e-06,HEMEAS,h2o_c + hemeO_c --> 4.0 h_c + hemeA_c
529,0.00016212849599061223,0.0001659477534489795,3.819257458367273e-06,HEMEOS,frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c
530,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,HEPTT,hepdp_c + ipdp_c --> octdp_c + ppi_c
531,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,HEXTT,hexdp_c + ipdp_c --> hepdp_c + ppi_c
532,0.00039208557339482915,0.0004013219247305815,9.236351335752352e-06,HMBS,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
533,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,HMPK1,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c
534,0.0,0.0,0.0,HMPK2,4ahmmp_c + ctp_c --> 4ampm_c + cdp_c + h_c
535,0.0,0.0,0.0,HMPK3,4ahmmp_c + utp_c --> 4ampm_c + h_c + udp_c
536,0.0,0.0,0.0,HMPK4,4ahmmp_c + gtp_c --> 4ampm_c + gdp_c + h_c
537,0.0,0.0,0.0,HPPK2,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c
538,0.0001409446937517057,0.00014426492484087626,3.320231089170547e-06,IACGAMS2,h2o_c + mi1p__L_c + uacgam_c --> h_c + iacgam_c + pi_c + udp_c
539,0.0004929864819922273,0.0005045997538400836,1.1613271847856236e-05,ICYSDS,cys__L_c + iscs_c --> ala__L_c + iscssh_c
540,0.0001409446937517057,0.00014426492484087626,3.320231089170547e-06,IGAMD,h2o_c + iacgam_c --> ac_c + igam_c
541,0.0,0.0,0.0,IPDDI,ipdp_c <=> dmpp_c
542,0.0,0.0018010881226012217,0.0018010881226012217,IPDPS,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
543,0.0,0.00037184844546201535,0.00037184844546201535,LIPOCT,h_c + ocACP_c --> ACP_c + octapb_c
544,0.0003632904209079215,0.00037184844546201535,8.55802455409382e-06,LIPOS,4fe4s_c + 2.0 amet_c + nad_c + octapb_c --> 2fe2s_c + 2.0 dad_5_c + 2.0 fe2_c + lipopb_c + 2.0 met__L_c + nadh_c
545,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,MALACPMT,amet_c + malACP_c --> ahcys_c + malACPme_c
546,0.002082680970515054,0.002131742640898399,4.906167038334474e-05,MECDPDH2,2mecdp_c + nadh_c --> h2mb4p_c + h2o_c + nad_c
547,0.002082680970515054,0.002131742640898399,4.906167038334474e-05,MECDPS,2p4c2me_c --> 2mecdp_c + cmp_c
548,0.002082680970515054,0.002131742640898399,4.906167038334474e-05,MEPCT,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
549,0.00033099270016529646,0.0003387898880134131,7.797187848116653e-06,MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c
550,0.00012232046062274693,0.00012520196105664594,2.8815004338990065e-06,MOCOS,2.0 h_c + mobd_c + mptamp_c --> amp_c + cu2_c + h2o_c + moco_c
551,7.914457116284562e-05,8.100897810658536e-05,1.8644069437397407e-06,MOGDS,gtp_c + h_c + moco_c --> mocogdp_c + ppi_c
552,0.007089584918848153,0.028091695268835544,0.02100211034998739,MOHMT,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c
553,0.00016549635008264823,0.00016939494400670656,3.8985939240583265e-06,MPTAT,atp_c + h_c + mpt_c --> mptamp_c + ppi_c
554,0.00016549635008264823,0.00016939494400670656,3.8985939240583265e-06,MPTS,cpmp_c + cu2_c + 2.0 moadcosh_c --> 5.0 h_c + 2.0 moadcoo_c + mpt_c
555,0.00033099270016529646,0.0003387898880134131,7.797187848116653e-06,MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c
556,0.0001409446937517057,0.00014426492484087626,3.320231089170547e-06,MSHS,accoa_c + cigam_c --> coa_c + msh_c
557,-0.0014254779229951504,-0.04106102583226639,-0.039635547909271235,MYCTR,2.0 msh_c + nadp_c <=> h_c + mssg_c + nadph_c
558,0.0,0.0,0.0,NADDP,h2o_c + nad_c --> amp_c + 2.0 h_c + nmn_c
559,0.00018469311840733872,0.00018904393018571904,4.350811778380326e-06,NADK,atp_c + nad_c --> adp_c + h_c + nadp_c
560,0.0003910752171673044,0.00040028776756324407,9.212550395939687e-06,NADS1,atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c
561,0.0,0.0,0.0,NADS2,atp_c + dnad_c + gln__L_c + h2o_c --> amp_c + glu__L_c + h_c + nad_c + ppi_c
562,0.0,0.0,0.0,NAMNPP,atp_c + h2o_c + nac_c + prpp_c --> adp_c + nicrnt_c + pi_c + ppi_c
563,0.0,0.0,0.0,NMNAT,atp_c + h_c + nmn_c --> nad_c + ppi_c
564,0.0,0.0,0.0,NNAM,h2o_c + ncam_c --> nac_c + nh4_c
565,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,NNDMBRT,dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c
566,0.0003910752171673044,0.00040028776756324407,9.212550395939687e-06,NNDPR,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
567,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,OCTTT,ipdp_c + octdp_c --> nndp_c + ppi_c
568,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,OGMEACPD,hgmeACP_c --> egmeACP_c + h2o_c
569,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,OGMEACPR,h_c + nadph_c + ogmeACP_c --> hgmeACP_c + nadp_c
570,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,OGMEACPS2,h_c + malACP_c + malACPme_c --> ACP_c + co2_c + ogmeACP_c
571,0.0,0.0,0.0,OHPBAT,glu__L_c + ohpb_c <=> akg_c + phthr_c
572,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,OPMEACPD,hpmeACP_c --> epmeACP_c + h2o_c
573,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,OPMEACPR,h_c + nadph_c + opmeACP_c --> hpmeACP_c + nadp_c
574,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,OPMEACPS,gmeACP_c + h_c + malACP_c --> ACP_c + co2_c + opmeACP_c
575,0.007089584918848153,0.028091695268835544,0.02100211034998739,PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c
576,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC11M,amet_c + pre4_c --> ahcys_c + h_c + pre5_c
577,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC17M,amet_c + pre3b_c --> ahcys_c + 3.0 h_c + pre4_c
578,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC20M,amet_c + dscl_c --> ahcys_c + h_c + pre3a_c
579,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC3BS,2.0 h_c + nadh_c + o2_c + pre3a_c --> h2o_c + nad_c + pre3b_c
580,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC6AR,h_c + nadph_c + pre6a_c --> nadp_c + pre6b_c
581,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC6AS,amet_c + h2o_c + pre5_c --> ac_c + ahcys_c + h_c + pre6a_c
582,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC6YM,2.0 amet_c + pre6b_c --> 2.0 ahcys_c + co2_c + 2.0 h_c + pre8_c
583,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,PC8XM,h_c + pre8_c --> hgbyr_c
584,0.0,0.0,0.0,PCPpdsredO,PCPredO_c + h2o_c --> apoPCPredO_c + h_c + pan4p_c
585,0.0,0.0,0.0,PDX5POi,o2_c + pdx5p_c --> h2o2_c + pydx5p_c
586,8.689063557452837e-05,8.893751638935752e-05,2.0468808148291554e-06,PPTT,ipdp_c + pendp_c --> hexdp_c + ppi_c
587,0.00031236846703633684,0.00031972692422918325,7.358457192846413e-06,PMDPHT,5aprbu_c + h2o_c --> 4r5au_c + pi_c
588,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,PMEACPE,h2o_c + pmeACP_c --> meoh_c + pimACP_c
589,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,PMPK,4ampm_c + atp_c --> 2mahmp_c + adp_c
590,0.007089584918848153,0.028091695268835544,0.02100211034998739,PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
591,0.0015683422935793166,0.001605287698922326,3.694540534300941e-05,PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c
592,0.007089584918848153,0.028091695268835544,0.02100211034998739,PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c
593,0.0,0.0,0.0,PPGPPDP,h2o_c + ppgpp_c --> gdp_c + ppi_c
594,0.0,0.0,0.0,PPNCL2,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c
595,0.00027346975227332185,0.0002799118732874353,6.442121014113447e-06,PPPGO,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c
596,0.007089584918848153,0.028091695268835544,0.02100211034998739,PTPATi,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c
597,0.0,0.0,0.0,PYAM5PO,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c
598,0.0,0.0,0.0,PYDAMK,atp_c + pydam_c --> adp_c + h_c + pyam5p_c
599,0.0,0.0,0.0,PYDXK,atp_c + pydx_c --> adp_c + h_c + pydx5p_c
600,0.0,0.0,0.0,PYDXNK,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c
601,0.00027909406860702194,0.00028566868151883945,6.574612911817513e-06,PYDXPS,dhap_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c
602,0.0003910752171673044,0.00040028776756324407,9.212550395939687e-06,QULNS,dhap_c + iasp_c --> 2.0 h2o_c + h_c + pi_c + quln_c
603,0.0001306053816891548,0.00013368204982865513,3.076668139500319e-06,RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c
604,0.0006247369340726737,0.0006394538484583665,1.4716914385692827e-05,RBFSa,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
605,0.00031236846703633684,0.00031972692422918325,7.358457192846413e-06,RBFSb,2.0 dmlz_c --> 4r5au_c + ribflv_c
606,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,RZ5PP,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
607,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,S2FE2SR,2fe1s_c + atp_c + h2o_c + sufbcd_c + sufsesh_c --> adp_c + 5.0 h_c + pi_c + sufbcd_2fe2s_c + sufse_c
608,0.0005909573575295541,0.000604878527164363,1.3921169634808985e-05,S2FE2SS,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s_c + 2.0 sufse_c
609,0.0005602762067511062,0.0005734746211834696,1.3198414432363391e-05,S2FE2SS2,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c
610,0.0003118632889225321,0.0003192098456455236,7.346556722991472e-06,S2FE2ST,4.0 h_c + sufbcd_2fe2s_c --> 2fe2s_c + sufbcd_c
611,0.0005602762067511062,0.0005734746211834696,1.3198414432363391e-05,S4FE4SR,fadh2_c + 2.0 h_c + sufbcd_2fe2s2_c --> fad_c + sufbcd_4fe4s_c
612,0.0005602762067511062,0.0005734746211834697,1.31984144323635e-05,S4FE4ST,4.0 h_c + sufbcd_4fe4s_c --> 4fe4s_c + sufbcd_c
613,0.002583649266705405,0.002644512236360296,6.086296965489074e-05,SCYSDS,cys__L_c + sufse_c --> ala__L_c + sufsesh_c
614,0.0,0.0,0.0,SHCHCC,cobalt2_c + dscl_c --> copre2_c + 3.0 h_c
615,7.53052174979246e-05,7.707918087077653e-05,1.773963372851922e-06,SHCHD2,dscl_c + nad_c --> h_c + nadh_c + scl_c
616,7.53052174979246e-05,7.707918087077653e-05,1.773963372851922e-06,SHCHF,fe2_c + scl_c --> 3.0 h_c + sheme_c
617,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,THRPDC,h_c + thrp_c --> applp_c + co2_c
618,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,LTHRK,atp_c + thr__L_c --> adp_c + h_c + thrp_c
619,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,THZPSN3,atp_c + dhgly_c + dxyl5p_c + h_c + iscssh_c + nadph_c --> 4mpetz_c + amp_c + co2_c + 2.0 h2o_c + iscs_c + nadp_c + ppi_c
620,0.0,0.0,0.0,TMK,atp_c + thm_c --> adp_c + h_c + thmmp_c
621,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,TMPK,atp_c + thmmp_c --> adp_c + thmpp_c
622,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,TMPPP,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c
623,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,TYRL,amet_c + nadph_c + tyr__L_c --> 4crsol_c + dad_5_c + dhgly_c + h_c + met__L_c + nadp_c
624,7.402543294295111e-05,7.576924845884025e-05,1.7438155158891396e-06,UDCPDPS,frdp_c + 8.0 ipdp_c --> 8.0 ppi_c + udcpdp_c
625,0.0001186158211215073,0.0001214100514431462,2.7942303216389047e-06,UPP3MT,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c
626,0.00039208557339482915,0.0004013219247305815,9.236351335752352e-06,UPP3S,hmbil_c --> h2o_c + uppg3_c
627,0.00027346975227332185,0.0002799118732874353,6.442121014113447e-06,UPPDC1,4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c
628,0.0,0.0,0.0,WCOS,2.0 h_c + mptamp_c + tungs_c --> amp_c + cu2_c + h2o_c + wco_c
629,0.01866271032801601,0.03993744854188084,0.02127473821386483,ADSK,aps_c + atp_c --> adp_c + h_c + paps_c
630,0.0,0.0,0.0,AMPTASECG,cgly_c + h2o_c --> cys__L_c + gly_c
631,0.01866271032801601,0.03993744854188084,0.02127473821386483,BPNT,h2o_c + pap_c --> amp_c + pi_c
632,0.0,0.0,0.0,CYSDS,cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c
633,0.0,0.0,0.0,CYSS,acser_c + h2s_c --> ac_c + cys__L_c + h_c
634,0.0,0.0,0.0,CYSTGL,cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c
635,0.013024686828161327,0.03416661024490675,0.021141923416745423,CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c
636,0.01866271032801601,0.0,-0.01866271032801601,PAPSR,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c
637,0.0,0.03993744854188084,0.03993744854188084,PAPSR3,2.0 msh_c + paps_c --> 2.0 h_c + mssg_c + pap_c + so3_c
638,0.0,0.0,0.0,SADT2,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c
639,0.01739728967074488,0.03816580517196021,0.020768515501215327,SULRi,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c
640,0.0,0.0,0.0,DABAACT,24dab_c + accoa_c --> coa_c + nac24dab_c
641,0.0,0.0,0.0,DABAAT,24dab_c + akg_c + h_c <=> aspsa_c + glu__L_c
642,0.0,0.0,0.0,ECTH,ectoine_c + h_c + nadh_c + o2_c --> 5hectoine_c + h2o_c + nad_c
643,0.0,0.0,0.0,ECTS,nac24dab_c --> ectoine_c + h2o_c + h_c
